,Time,Temp,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
17,5:53 PM,65 °F,47 °F,52%,VAR,3 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
18,6:53 PM,65 °F,50 °F,58%,E,3 mph,0 mph,29.14 in,0.0 in,Mostly Cloudy
19,7:53 PM,63 °F,53 °F,70%,CALM,0 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
20,8:53 PM,59 °F,50 °F,72%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
21,9:53 PM,57 °F,49 °F,74%,E,5 mph,0 mph,29.16 in,0.0 in,Fair
22,10:53 PM,59 °F,53 °F,81%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
23,11:53 PM,55 °F,46 °F,72%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
1271,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17,Month 11 Day 17
0,12:53 AM,54 °F,47 °F,77%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
1,1:53 AM,53 °F,47 °F,80%,CALM,0 mph,0 mph,29.18 in,0.0 in,Partly Cloudy
2,2:25 AM,52 °F,52 °F,100%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fog
3,2:53 AM,52 °F,52 °F,100%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fog
4,3:53 AM,52 °F,52 °F,100%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fog
5,4:31 AM,52 °F,52 °F,100%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fog
6,4:40 AM,51 °F,51 °F,100%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fog
7,4:53 AM,51 °F,51 °F,100%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fog
8,5:19 AM,51 °F,51 °F,100%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fog
9,5:53 AM,51 °F,0 °F,0%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fog
10,6:00 AM,51 °F,51 °F,100%,WSW,5 mph,0 mph,29.20 in,0.0 in,Fog
11,6:11 AM,51 °F,51 °F,100%,CALM,0 mph,0 mph,29.20 in,0.0 in,Fog
12,6:53 AM,0 °F,0 °F,0%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fog
13,7:00 AM,50 °F,50 °F,100%,NW,3 mph,0 mph,29.21 in,0.0 in,Fog
14,7:40 AM,50 °F,50 °F,100%,CALM,0 mph,0 mph,29.22 in,0.0 in,Fog
15,7:53 AM,50 °F,50 °F,100%,CALM,0 mph,0 mph,29.22 in,0.0 in,Fog
16,8:21 AM,51 °F,51 °F,100%,CALM,0 mph,0 mph,29.23 in,0.0 in,Fog
17,8:45 AM,51 °F,51 °F,100%,WSW,6 mph,0 mph,29.23 in,0.0 in,Fair
18,8:53 AM,52 °F,52 °F,100%,VAR,3 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy
19,9:53 AM,58 °F,50 °F,75%,CALM,0 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
20,10:53 AM,64 °F,47 °F,54%,CALM,0 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
21,11:53 AM,67 °F,42 °F,40%,SE,5 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
22,12:53 PM,69 °F,43 °F,39%,SSW,5 mph,0 mph,29.18 in,0.0 in,Fair
23,1:53 PM,71 °F,40 °F,32%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
24,2:53 PM,71 °F,43 °F,36%,S,5 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
25,3:53 PM,68 °F,49 °F,50%,S,7 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
26,4:53 PM,64 °F,52 °F,65%,S,6 mph,0 mph,29.17 in,0.0 in,Cloudy
27,5:53 PM,62 °F,52 °F,70%,SSW,3 mph,0 mph,29.18 in,0.0 in,Cloudy
28,6:53 PM,61 °F,53 °F,75%,SE,3 mph,0 mph,29.19 in,0.0 in,Mostly Cloudy
29,7:53 PM,60 °F,54 °F,80%,E,5 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
30,8:53 PM,59 °F,53 °F,81%,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
31,9:53 PM,57 °F,52 °F,83%,CALM,0 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
32,10:53 PM,58 °F,50 °F,75%,CALM,0 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy
33,11:53 PM,57 °F,50 °F,77%,CALM,0 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
1306,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18,Month 11 Day 18
0,12:53 AM,56 °F,49 °F,77%,CALM,0 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
1,1:53 AM,55 °F,47 °F,74%,CALM,0 mph,0 mph,29.22 in,0.0 in,Mostly Cloudy
2,2:53 AM,54 °F,48 °F,80%,N,3 mph,0 mph,29.21 in,0.0 in,Mostly Cloudy
3,3:53 AM,54 °F,42 °F,64%,W,3 mph,0 mph,29.21 in,0.0 in,Mostly Cloudy
4,4:53 AM,53 °F,45 °F,74%,CALM,0 mph,0 mph,29.23 in,0.0 in,Mostly Cloudy
5,5:53 AM,51 °F,44 °F,77%,CALM,0 mph,0 mph,29.24 in,0.0 in,Partly Cloudy
6,6:53 AM,50 °F,42 °F,74%,N,3 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
7,7:53 AM,53 °F,40 °F,61%,CALM,0 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
8,8:53 AM,55 °F,38 °F,53%,NW,3 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy
9,9:53 AM,61 °F,41 °F,48%,VAR,3 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
10,10:53 AM,67 °F,40 °F,37%,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
11,11:53 AM,70 °F,37 °F,30%,VAR,3 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
12,12:53 PM,74 °F,33 °F,22%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
13,1:53 PM,74 °F,30 °F,20%,SSW,5 mph,0 mph,29.17 in,0.0 in,Fair
14,2:53 PM,74 °F,33 °F,22%,SSE,3 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
15,3:53 PM,73 °F,42 °F,33%,S,5 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
16,4:53 PM,71 °F,44 °F,38%,CALM,0 mph,0 mph,29.15 in,0.0 in,Cloudy
17,5:53 PM,66 °F,46 °F,48%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
18,6:53 PM,64 °F,38 °F,38%,CALM,0 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
19,7:53 PM,61 °F,36 °F,39%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
20,8:53 PM,58 °F,42 °F,56%,CALM,0 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
21,9:53 PM,56 °F,43 °F,62%,NE,3 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
22,10:53 PM,55 °F,39 °F,55%,CALM,0 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
23,11:53 PM,55 °F,32 °F,42%,NNW,3 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
1331,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19,Month 11 Day 19
0,12:53 AM,54 °F,37 °F,53%,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
1,1:53 AM,51 °F,37 °F,59%,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
2,2:53 AM,52 °F,34 °F,50%,CALM,0 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
3,3:53 AM,50 °F,34 °F,54%,CALM,0 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
4,4:53 AM,50 °F,37 °F,61%,CALM,0 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
5,5:53 AM,49 °F,34 °F,56%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
6,6:53 AM,50 °F,33 °F,52%,CALM,0 mph,0 mph,29.21 in,0.0 in,Cloudy
7,7:53 AM,54 °F,31 °F,41%,W,3 mph,0 mph,29.22 in,0.0 in,Cloudy
8,8:53 AM,59 °F,32 °F,36%,CALM,0 mph,0 mph,29.24 in,0.0 in,Cloudy
9,9:53 AM,64 °F,34 °F,33%,CALM,0 mph,0 mph,29.25 in,0.0 in,Cloudy
10,10:53 AM,69 °F,33 °F,26%,CALM,0 mph,0 mph,29.24 in,0.0 in,Mostly Cloudy
11,11:53 AM,71 °F,27 °F,19%,ESE,3 mph,0 mph,29.21 in,0.0 in,Cloudy
12,12:53 PM,72 °F,30 °F,21%,S,6 mph,0 mph,29.18 in,0.0 in,Cloudy
13,1:53 PM,72 °F,29 °F,20%,CALM,0 mph,0 mph,29.17 in,0.0 in,Cloudy
14,2:53 PM,71 °F,29 °F,21%,SW,3 mph,0 mph,29.16 in,0.0 in,Cloudy
15,3:53 PM,71 °F,31 °F,23%,WSW,3 mph,0 mph,29.16 in,0.0 in,Cloudy
16,4:53 PM,70 °F,29 °F,22%,WNW,5 mph,0 mph,29.15 in,0.0 in,Cloudy
17,5:53 PM,67 °F,28 °F,23%,WNW,6 mph,0 mph,29.16 in,0.0 in,Mostly Cloudy
18,6:53 PM,64 °F,29 °F,27%,CALM,0 mph,0 mph,29.16 in,0.0 in,Mostly Cloudy
19,7:53 PM,62 °F,36 °F,38%,ESE,3 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
20,8:53 PM,61 °F,41 °F,48%,E,7 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
21,9:53 PM,61 °F,44 °F,54%,E,3 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
22,10:53 PM,55 °F,34 °F,45%,N,5 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
23,11:53 PM,54 °F,34 °F,47%,NNW,5 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
1356,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20,Month 11 Day 20
0,12:53 AM,53 °F,31 °F,43%,WSW,6 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
1,1:53 AM,51 °F,32 °F,48%,CALM,0 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
2,2:53 AM,51 °F,30 °F,44%,NW,5 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
3,3:53 AM,51 °F,27 °F,39%,S,3 mph,0 mph,29.16 in,0.0 in,Fair
4,4:53 AM,47 °F,31 °F,54%,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
5,5:53 AM,50 °F,30 °F,46%,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
6,6:53 AM,49 °F,31 °F,50%,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
7,7:53 AM,53 °F,32 °F,45%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
8,8:53 AM,58 °F,28 °F,32%,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
9,9:53 AM,63 °F,28 °F,27%,S,3 mph,0 mph,29.22 in,0.0 in,Fair
10,10:53 AM,67 °F,33 °F,28%,SE,6 mph,0 mph,29.21 in,0.0 in,Fair
11,11:53 AM,70 °F,35 °F,28%,SE,5 mph,0 mph,29.19 in,0.0 in,Fair
12,12:53 PM,71 °F,37 °F,29%,SSE,6 mph,0 mph,29.16 in,0.0 in,Fair
13,1:53 PM,73 °F,37 °F,27%,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
14,2:53 PM,72 °F,45 °F,38%,SSE,9 mph,0 mph,29.14 in,0.0 in,Fair
15,3:53 PM,68 °F,37 °F,32%,S,9 mph,0 mph,29.15 in,0.0 in,Fair
16,4:53 PM,65 °F,37 °F,36%,S,3 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
17,5:53 PM,63 °F,39 °F,41%,S,5 mph,0 mph,29.17 in,0.0 in,Fair
18,6:53 PM,61 °F,46 °F,58%,SE,3 mph,0 mph,29.20 in,0.0 in,Fair
19,7:53 PM,60 °F,45 °F,57%,VAR,3 mph,0 mph,29.22 in,0.0 in,Fair
20,8:53 PM,57 °F,46 °F,67%,CALM,0 mph,0 mph,29.24 in,0.0 in,Fair
21,9:53 PM,58 °F,48 °F,70%,E,3 mph,0 mph,29.24 in,0.0 in,Fair
22,10:53 PM,57 °F,48 °F,72%,ESE,3 mph,0 mph,29.25 in,0.0 in,Haze
23,11:53 PM,53 °F,45 °F,74%,CALM,0 mph,0 mph,29.26 in,0.0 in,Haze
1381,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21,Month 11 Day 21
0,12:44 AM,52 °F,41 °F,66%,N,3 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy
1,12:53 AM,53 °F,41 °F,64%,N,3 mph,0 mph,29.27 in,0.0 in,Cloudy
2,1:29 AM,54 °F,41 °F,62%,N,5 mph,0 mph,29.27 in,0.0 in,Cloudy
3,1:53 AM,54 °F,42 °F,64%,CALM,0 mph,0 mph,29.26 in,0.0 in,Cloudy
4,2:53 AM,53 °F,46 °F,77%,CALM,0 mph,0 mph,29.27 in,0.0 in,Haze
5,3:28 AM,52 °F,44 °F,74%,N,5 mph,0 mph,29.28 in,0.0 in,Haze
6,3:53 AM,52 °F,45 °F,77%,N,5 mph,0 mph,29.28 in,0.0 in,Haze
7,4:48 AM,52 °F,43 °F,71%,WSW,3 mph,0 mph,29.28 in,0.0 in,Haze
8,4:53 AM,51 °F,44 °F,77%,WSW,5 mph,0 mph,29.28 in,0.0 in,Haze
9,5:53 AM,49 °F,43 °F,80%,CALM,0 mph,0 mph,29.27 in,0.0 in,Haze
10,6:53 AM,50 °F,37 °F,61%,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
11,7:53 AM,52 °F,41 °F,66%,CALM,0 mph,0 mph,29.30 in,0.0 in,Partly Cloudy
12,8:53 AM,57 °F,44 °F,62%,CALM,0 mph,0 mph,29.32 in,0.0 in,Haze
13,9:53 AM,61 °F,46 °F,58%,VAR,5 mph,0 mph,29.32 in,0.0 in,Fair
14,10:53 AM,64 °F,45 °F,50%,CALM,0 mph,0 mph,29.30 in,0.0 in,Partly Cloudy
15,11:53 AM,67 °F,40 °F,37%,ESE,10 mph,0 mph,29.28 in,0.0 in,Partly Cloudy
16,12:53 PM,68 °F,42 °F,39%,SSE,7 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
17,1:53 PM,68 °F,42 °F,39%,S,7 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
18,2:53 PM,68 °F,46 °F,45%,SSE,12 mph,0 mph,29.24 in,0.0 in,Mostly Cloudy
19,3:53 PM,65 °F,51 °F,61%,SSW,7 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
20,4:53 PM,63 °F,52 °F,67%,SSW,6 mph,0 mph,29.25 in,0.0 in,Mostly Cloudy
21,5:53 PM,62 °F,52 °F,70%,S,3 mph,0 mph,29.27 in,0.0 in,Cloudy
22,6:53 PM,62 °F,53 °F,72%,S,3 mph,0 mph,29.28 in,0.0 in,Cloudy
23,7:53 PM,62 °F,53 °F,72%,SSW,3 mph,0 mph,29.28 in,0.0 in,Cloudy
24,8:53 PM,61 °F,54 °F,78%,ESE,6 mph,0 mph,29.28 in,0.0 in,Cloudy
25,9:53 PM,61 °F,54 °F,78%,SSE,7 mph,0 mph,29.28 in,0.0 in,Cloudy
26,10:53 PM,58 °F,56 °F,93%,SSW,3 mph,0 mph,29.28 in,0.1 in,Light Rain
27,11:26 PM,58 °F,57 °F,97%,S,5 mph,0 mph,29.27 in,0.0 in,Light Rain
28,11:53 PM,58 °F,56 °F,93%,SSE,7 mph,0 mph,29.26 in,0.0 in,Light Rain
1411,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22,Month 11 Day 22
0,12:14 AM,57 °F,56 °F,96%,ESE,12 mph,0 mph,29.25 in,0.0 in,Light Rain
1,12:43 AM,57 °F,55 °F,93%,SE,10 mph,0 mph,29.25 in,0.0 in,Rain
2,12:53 AM,57 °F,54 °F,89%,SE,8 mph,0 mph,29.24 in,0.0 in,Light Rain
3,1:53 AM,55 °F,55 °F,100%,ESE,8 mph,0 mph,29.25 in,0.0 in,Light Rain
4,2:14 AM,55 °F,55 °F,100%,SE,3 mph,0 mph,29.26 in,0.0 in,Rain
5,2:27 AM,55 °F,55 °F,100%,SSE,7 mph,0 mph,29.25 in,0.1 in,Heavy Rain
6,2:35 AM,55 °F,55 °F,100%,SE,10 mph,0 mph,29.25 in,0.1 in,Light Rain
7,2:53 AM,55 °F,55 °F,100%,ESE,7 mph,0 mph,29.25 in,0.1 in,Light Rain
8,2:58 AM,55 °F,55 °F,100%,SE,6 mph,0 mph,29.25 in,0.0 in,Light Rain
9,3:37 AM,55 °F,55 °F,100%,SE,5 mph,0 mph,29.25 in,0.0 in,Light Rain
10,3:53 AM,55 °F,55 °F,100%,ENE,3 mph,0 mph,29.25 in,0.0 in,Cloudy
11,4:01 AM,56 °F,56 °F,100%,CALM,0 mph,0 mph,29.25 in,0.0 in,Cloudy
12,4:30 AM,56 °F,55 °F,97%,E,3 mph,0 mph,29.25 in,0.0 in,Light Rain
13,4:53 AM,56 °F,55 °F,97%,ESE,3 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
14,5:53 AM,55 °F,55 °F,100%,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
15,6:12 AM,54 °F,54 °F,100%,ENE,3 mph,0 mph,29.28 in,0.0 in,Fair
16,6:22 AM,54 °F,54 °F,100%,CALM,0 mph,0 mph,29.29 in,0.0 in,Fair
17,6:38 AM,54 °F,54 °F,100%,CALM,0 mph,0 mph,29.29 in,0.0 in,Mostly Cloudy
18,6:53 AM,54 °F,54 °F,100%,CALM,0 mph,0 mph,29.30 in,0.0 in,Mostly Cloudy
19,7:53 AM,55 °F,55 °F,100%,CALM,0 mph,0 mph,29.32 in,0.0 in,Mostly Cloudy
20,8:53 AM,58 °F,55 °F,90%,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
21,9:01 AM,58 °F,54 °F,87%,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
22,9:53 AM,60 °F,53 °F,78%,W,6 mph,0 mph,29.35 in,0.0 in,Fair
23,10:16 AM,61 °F,52 °F,72%,WSW,7 mph,0 mph,29.34 in,0.0 in,Mostly Cloudy
24,10:24 AM,62 °F,52 °F,70%,N,7 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
25,10:53 AM,63 °F,50 °F,63%,NNW,6 mph,0 mph,29.34 in,0.0 in,Partly Cloudy
26,11:53 AM,64 °F,50 °F,60%,WSW,6 mph,0 mph,29.32 in,0.0 in,Partly Cloudy
27,12:53 PM,65 °F,47 °F,52%,SW,9 mph,0 mph,29.31 in,0.0 in,Fair
28,1:53 PM,66 °F,47 °F,50%,VAR,5 mph,0 mph,29.30 in,0.0 in,Fair
29,2:53 PM,67 °F,48 °F,51%,WNW,7 mph,0 mph,29.29 in,0.0 in,Partly Cloudy
30,3:53 PM,65 °F,48 °F,54%,W,10 mph,0 mph,29.29 in,0.0 in,Partly Cloudy
31,4:53 PM,63 °F,51 °F,65%,SW,9 mph,0 mph,29.31 in,0.0 in,Mostly Cloudy
32,5:53 PM,61 °F,53 °F,75%,W,7 mph,0 mph,29.33 in,0.0 in,Fair
33,6:53 PM,60 °F,53 °F,78%,CALM,0 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy
34,7:53 PM,59 °F,53 °F,81%,CALM,0 mph,0 mph,29.34 in,0.0 in,Fair
35,8:53 PM,57 °F,52 °F,83%,CALM,0 mph,0 mph,29.35 in,0.0 in,Mostly Cloudy
36,9:53 PM,56 °F,52 °F,87%,CALM,0 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
37,10:53 PM,54 °F,51 °F,90%,CALM,0 mph,0 mph,29.36 in,0.0 in,Partly Cloudy
38,11:53 PM,53 °F,50 °F,89%,CALM,0 mph,0 mph,29.35 in,0.0 in,Fair
1451,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23,Month 11 Day 23
0,12:53 AM,52 °F,49 °F,89%,NW,3 mph,0 mph,29.35 in,0.0 in,Fair
1,1:53 AM,52 °F,48 °F,86%,CALM,0 mph,0 mph,29.35 in,0.0 in,Fair
2,2:53 AM,50 °F,47 °F,89%,CALM,0 mph,0 mph,29.34 in,0.0 in,Fair
3,3:53 AM,50 °F,47 °F,89%,CALM,0 mph,0 mph,29.34 in,0.0 in,Fair
4,4:53 AM,49 °F,46 °F,90%,VAR,3 mph,0 mph,29.33 in,0.0 in,Fair
5,5:53 AM,48 °F,43 °F,83%,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
6,6:53 AM,47 °F,44 °F,90%,CALM,0 mph,0 mph,29.34 in,0.0 in,Fair
7,7:53 AM,51 °F,47 °F,86%,SSE,3 mph,0 mph,29.35 in,0.0 in,Fair
8,8:53 AM,56 °F,50 °F,80%,CALM,0 mph,0 mph,29.35 in,0.0 in,Fair
9,9:53 AM,60 °F,50 °F,69%,CALM,0 mph,0 mph,29.36 in,0.0 in,Fair
10,10:53 AM,62 °F,48 °F,60%,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
11,11:53 AM,64 °F,48 °F,56%,WNW,5 mph,0 mph,29.30 in,0.0 in,Fair
12,12:53 PM,67 °F,47 °F,49%,W,6 mph,0 mph,29.26 in,0.0 in,Fair
13,1:53 PM,69 °F,45 °F,42%,W,3 mph,0 mph,29.22 in,0.0 in,Fair
14,2:53 PM,68 °F,53 °F,59%,SSW,7 mph,0 mph,29.20 in,0.0 in,Fair
15,3:53 PM,66 °F,54 °F,65%,SSE,7 mph,0 mph,29.19 in,0.0 in,Fair
16,4:53 PM,66 °F,53 °F,63%,VAR,5 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
17,5:53 PM,63 °F,55 °F,75%,W,3 mph,0 mph,29.20 in,0.0 in,Fair
18,6:53 PM,62 °F,56 °F,80%,W,5 mph,0 mph,29.19 in,0.0 in,Fair
19,7:53 PM,61 °F,55 °F,81%,WNW,5 mph,0 mph,29.19 in,0.0 in,Fair
20,8:53 PM,59 °F,55 °F,87%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
21,9:53 PM,59 °F,53 °F,81%,CALM,0 mph,0 mph,29.19 in,0.0 in,Fair
22,10:53 PM,58 °F,53 °F,84%,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
24,11:53 PM,57 °F,52 °F,83%,CALM,0 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
1476,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24,Month 11 Day 24
0,12:53 AM,56 °F,52 °F,87%,CALM,0 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
1,1:53 AM,54 °F,51 °F,90%,CALM,0 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
2,2:53 AM,53 °F,50 °F,89%,CALM,0 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
3,3:53 AM,53 °F,50 °F,89%,ENE,3 mph,0 mph,29.12 in,0.0 in,Fair
4,4:53 AM,51 °F,49 °F,92%,CALM,0 mph,0 mph,29.11 in,0.0 in,Fair
5,5:53 AM,51 °F,49 °F,92%,VAR,3 mph,0 mph,29.12 in,0.0 in,Fair
6,6:53 AM,52 °F,50 °F,93%,VAR,3 mph,0 mph,29.12 in,0.0 in,Fair
7,7:53 AM,54 °F,50 °F,86%,SE,3 mph,0 mph,29.13 in,0.0 in,Fair
8,8:53 AM,58 °F,51 °F,78%,SE,8 mph,0 mph,29.13 in,0.0 in,Fair
9,9:53 AM,61 °F,51 °F,70%,SE,10 mph,0 mph,29.13 in,0.0 in,Fair
10,10:53 AM,63 °F,51 °F,65%,SE,10 mph,0 mph,29.11 in,0.0 in,Fair
11,11:53 AM,65 °F,52 °F,63%,ESE,9 mph,0 mph,29.09 in,0.0 in,Fair
12,12:53 PM,67 °F,53 °F,61%,ESE,10 mph,0 mph,29.06 in,0.0 in,Fair
13,1:53 PM,68 °F,53 °F,59%,VAR,7 mph,0 mph,29.04 in,0.0 in,Fair
14,2:53 PM,68 °F,53 °F,59%,S,8 mph,0 mph,29.04 in,0.0 in,Fair
15,3:53 PM,68 °F,54 °F,61%,S,5 mph,0 mph,29.04 in,0.0 in,Fair
16,4:53 PM,65 °F,51 °F,61%,SSW,6 mph,0 mph,29.06 in,0.0 in,Partly Cloudy
17,5:53 PM,64 °F,52 °F,65%,SE,3 mph,0 mph,29.07 in,0.0 in,Fair
18,6:53 PM,62 °F,54 °F,75%,SE,5 mph,0 mph,29.08 in,0.0 in,Fair
19,7:53 PM,61 °F,55 °F,81%,ESE,6 mph,0 mph,29.09 in,0.0 in,Fair
20,8:53 PM,60 °F,54 °F,80%,CALM,0 mph,0 mph,29.10 in,0.0 in,Fair
21,9:53 PM,57 °F,53 °F,87%,CALM,0 mph,0 mph,29.10 in,0.0 in,Fair
22,10:53 PM,56 °F,52 °F,87%,CALM,0 mph,0 mph,29.11 in,0.0 in,Fair
23,11:53 PM,56 °F,51 °F,84%,SSE,3 mph,0 mph,29.11 in,0.0 in,Fair
1501,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25,Month 11 Day 25
0,12:53 AM,54 °F,51 °F,90%,CALM,0 mph,0 mph,29.10 in,0.0 in,Fair
1,1:53 AM,53 °F,51 °F,93%,N,3 mph,0 mph,29.11 in,0.0 in,Fair
2,2:53 AM,53 °F,49 °F,86%,CALM,0 mph,0 mph,29.11 in,0.0 in,Fair
3,3:53 AM,52 °F,49 °F,89%,W,3 mph,0 mph,29.11 in,0.0 in,Fair
4,4:53 AM,50 °F,48 °F,93%,CALM,0 mph,0 mph,29.13 in,0.0 in,Fair
5,5:53 AM,51 °F,47 °F,86%,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
6,6:53 AM,49 °F,47 °F,93%,CALM,0 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
7,7:53 AM,54 °F,49 °F,83%,CALM,0 mph,0 mph,29.17 in,0.0 in,Mostly Cloudy
8,8:53 AM,57 °F,51 °F,81%,CALM,0 mph,0 mph,29.18 in,0.0 in,Mostly Cloudy
9,9:53 AM,63 °F,50 °F,63%,CALM,0 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
10,10:53 AM,66 °F,50 °F,56%,SSW,3 mph,0 mph,29.18 in,0.0 in,Partly Cloudy
11,11:53 AM,69 °F,48 °F,47%,SW,3 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
12,12:53 PM,73 °F,48 °F,41%,SSE,5 mph,0 mph,29.14 in,0.0 in,Fair
