,Time,Temp,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Precip,Condition
496,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19,Month 12 Day 19
0,1:53 AM,50 °F,47 °F,89 %,W,6 mph,0 mph,29.33 in,0.0 in,Fair
1,2:53 AM,49 °F,44 °F,83 %,NNW,3 mph,0 mph,29.33 in,0.0 in,Fair
2,3:53 AM,49 °F,43 °F,80 %,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
3,4:53 AM,46 °F,41 °F,83 %,N,3 mph,0 mph,29.31 in,0.0 in,Fair
4,5:53 AM,45 °F,41 °F,86 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
5,6:53 AM,46 °F,40 °F,79 %,SW,5 mph,0 mph,29.31 in,0.0 in,Fair
6,7:53 AM,45 °F,39 °F,80 %,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
7,8:53 AM,51 °F,41 °F,68 %,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
8,9:53 AM,55 °F,43 °F,64 %,CALM,0 mph,0 mph,29.35 in,0.0 in,Fair
9,10:53 AM,62 °F,44 °F,52 %,SW,3 mph,0 mph,29.35 in,0.0 in,Fair
10,11:53 AM,67 °F,46 °F,47 %,CALM,0 mph,0 mph,29.33 in,0.0 in,Fair
11,12:53 PM,71 °F,45 °F,39 %,CALM,0 mph,0 mph,29.32 in,0.0 in,Fair
12,1:53 PM,74 °F,43 °F,33 %,VAR,3 mph,0 mph,29.30 in,0.0 in,Fair
13,2:53 PM,77 °F,37 °F,24 %,S,3 mph,0 mph,29.28 in,0.0 in,Fair
14,3:53 PM,76 °F,43 °F,31 %,SSE,5 mph,0 mph,29.27 in,0.0 in,Fair
15,4:53 PM,73 °F,48 °F,41 %,S,3 mph,0 mph,29.27 in,0.0 in,Fair
16,5:53 PM,69 °F,49 °F,49 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
17,6:53 PM,64 °F,50 °F,60 %,CALM,0 mph,0 mph,29.28 in,0.0 in,Fair
18,7:53 PM,62 °F,47 °F,58 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
19,8:53 PM,59 °F,46 °F,62 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
20,9:53 PM,56 °F,43 °F,62 %,N,5 mph,0 mph,29.31 in,0.0 in,Fair
21,10:53 PM,56 °F,41 °F,57 %,CALM,0 mph,0 mph,29.31 in,0.0 in,Fair
22,11:53 PM,56 °F,40 °F,55 %,CALM,0 mph,0 mph,29.32 in,0.0 in,Fair
23,12:53 AM,52 °F,41 °F,66 %,N,3 mph,0 mph,29.30 in,0.0 in,Fair
521,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20,Month 12 Day 20
0,1:53 AM,51 °F,40 °F,66 %,NW,3 mph,0 mph,29.30 in,0.0 in,Fair
1,2:53 AM,50 °F,40 °F,68 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
2,3:53 AM,49 °F,39 °F,69 %,W,3 mph,0 mph,29.29 in,0.0 in,Fair
3,4:53 AM,49 °F,38 °F,66 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
4,5:53 AM,47 °F,38 °F,71 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
5,6:53 AM,48 °F,38 °F,68 %,W,3 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
6,7:53 AM,47 °F,37 °F,68 %,CALM,0 mph,0 mph,29.28 in,0.0 in,Fair
7,8:53 AM,51 °F,41 °F,68 %,W,3 mph,0 mph,29.29 in,0.0 in,Fair
8,9:53 AM,56 °F,42 °F,60 %,CALM,0 mph,0 mph,29.31 in,0.0 in,Partly Cloudy
9,10:53 AM,61 °F,42 °F,50 %,CALM,0 mph,0 mph,29.32 in,0.0 in,Partly Cloudy
10,11:53 AM,68 °F,43 °F,40 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
11,12:53 PM,72 °F,39 °F,30 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
12,1:53 PM,76 °F,39 °F,26 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Fair
13,2:53 PM,78 °F,36 °F,22 %,SE,5 mph,0 mph,29.20 in,0.0 in,Fair
14,3:53 PM,78 °F,43 °F,29 %,S,6 mph,0 mph,29.20 in,0.0 in,Fair
15,4:53 PM,75 °F,47 °F,37 %,S,6 mph,0 mph,29.21 in,0.0 in,Fair
16,5:53 PM,69 °F,41 °F,36 %,S,6 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
17,6:53 PM,64 °F,43 °F,46 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair
18,7:53 PM,65 °F,43 °F,45 %,W,5 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
19,8:53 PM,63 °F,42 °F,46 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Fair
20,9:53 PM,58 °F,42 °F,56 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
21,10:53 PM,57 °F,44 °F,62 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Mostly Cloudy
22,11:53 PM,56 °F,46 °F,69 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Cloudy
23,12:53 AM,55 °F,46 °F,72 %,CALM,0 mph,0 mph,29.19 in,0.0 in,Cloudy
546,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21,Month 12 Day 21
0,1:53 AM,55 °F,44 °F,67 %,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
1,2:53 AM,54 °F,45 °F,72 %,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
2,3:53 AM,53 °F,44 °F,71 %,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
3,4:53 AM,54 °F,44 °F,69 %,NNE,3 mph,0 mph,29.17 in,0.0 in,Fair
4,5:53 AM,56 °F,42 °F,60 %,VAR,3 mph,0 mph,29.17 in,0.0 in,Fair
5,6:53 AM,54 °F,43 °F,66 %,WSW,3 mph,0 mph,29.16 in,0.0 in,Cloudy
6,7:53 AM,54 °F,43 °F,66 %,VAR,3 mph,0 mph,29.10 in,0.0 in,Cloudy
7,8:53 AM,55 °F,43 °F,64 %,NNW,8 mph,0 mph,29.19 in,0.0 in,Cloudy
8,9:53 AM,59 °F,41 °F,51 %,WSW,5 mph,0 mph,29.22 in,0.0 in,Cloudy
9,10:53 AM,60 °F,43 °F,53 %,NW,3 mph,0 mph,29.19 in,0.0 in,Cloudy
10,11:53 AM,63 °F,43 °F,48 %,SSE,3 mph,0 mph,29.19 in,0.0 in,Cloudy
11,12:53 PM,67 °F,40 °F,37 %,CALM,0 mph,0 mph,29.15 in,0.0 in,Mostly Cloudy
12,1:53 PM,69 °F,40 °F,35 %,SSE,6 mph,0 mph,29.14 in,0.0 in,Fair
13,2:53 PM,71 °F,45 °F,39 %,ESE,8 mph,0 mph,29.12 in,0.0 in,Fair
14,3:53 PM,70 °F,47 °F,44 %,S,8 mph,0 mph,29.12 in,0.0 in,Fair
15,4:53 PM,66 °F,53 °F,63 %,S,8 mph,0 mph,29.12 in,0.0 in,Fair
16,5:53 PM,64 °F,54 °F,70 %,SSE,5 mph,0 mph,29.12 in,0.0 in,Partly Cloudy
17,6:53 PM,63 °F,54 °F,72 %,VAR,3 mph,0 mph,29.13 in,0.0 in,Fair
18,7:53 PM,61 °F,54 °F,78 %,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
19,8:53 PM,58 °F,52 °F,81 %,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
20,9:53 PM,56 °F,48 °F,75 %,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
21,10:53 PM,55 °F,46 °F,72 %,W,3 mph,0 mph,29.16 in,0.0 in,Fair
22,11:53 PM,52 °F,47 °F,83 %,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
23,12:53 AM,52 °F,46 °F,80 %,N,3 mph,0 mph,29.14 in,0.0 in,Fair
571,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22,Month 12 Day 22
0,1:53 AM,52 °F,45 °F,77 %,CALM,0 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
1,2:53 AM,50 °F,44 °F,80 %,CALM,0 mph,0 mph,29.15 in,0.0 in,Fair
2,3:53 AM,48 °F,42 °F,80 %,SW,3 mph,0 mph,29.17 in,0.0 in,Fair
3,4:53 AM,47 °F,42 °F,83 %,N,3 mph,0 mph,29.18 in,0.0 in,Fair
4,5:53 AM,47 °F,42 °F,83 %,CALM,0 mph,0 mph,29.17 in,0.0 in,Fair
5,6:53 AM,46 °F,41 °F,83 %,WNW,3 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
6,7:53 AM,46 °F,40 °F,79 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
7,8:53 AM,49 °F,41 °F,74 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Partly Cloudy
8,9:53 AM,53 °F,42 °F,66 %,CALM,0 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
9,10:53 AM,57 °F,47 °F,69 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
10,11:53 AM,62 °F,46 °F,56 %,WSW,3 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
11,12:53 PM,66 °F,43 °F,43 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Fair
12,1:53 PM,68 °F,41 °F,37 %,CALM,0 mph,0 mph,29.20 in,0.0 in,Fair
13,2:53 PM,70 °F,42 °F,36 %,S,3 mph,0 mph,29.19 in,0.0 in,Fair
14,3:53 PM,69 °F,47 °F,45 %,S,6 mph,0 mph,29.19 in,0.0 in,Partly Cloudy
15,4:53 PM,67 °F,47 °F,49 %,S,5 mph,0 mph,29.20 in,0.0 in,Partly Cloudy
16,5:53 PM,63 °F,51 °F,65 %,S,6 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
17,6:53 PM,60 °F,52 °F,75 %,ESE,7 mph,0 mph,29.22 in,0.0 in,Fair
18,7:53 PM,57 °F,54 °F,89 %,E,3 mph,0 mph,29.22 in,0.0 in,Fair
19,8:53 PM,56 °F,53 °F,90 %,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
20,9:53 PM,56 °F,49 °F,77 %,W,6 mph,0 mph,29.28 in,0.0 in,Fair
21,10:53 PM,54 °F,50 °F,86 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
22,11:53 PM,54 °F,50 °F,86 %,E,3 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
23,12:53 AM,51 °F,49 °F,92 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Mostly Cloudy
596,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23,Month 12 Day 23
0,1:53 AM,50 °F,45 °F,83 %,WSW,6 mph,0 mph,29.27 in,0.0 in,Fair
1,2:53 AM,49 °F,43 °F,80 %,CALM,0 mph,0 mph,29.28 in,0.0 in,Fair
2,3:53 AM,48 °F,42 °F,80 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
3,4:53 AM,46 °F,41 °F,83 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fair
4,5:53 AM,46 °F,40 °F,79 %,CALM,0 mph,0 mph,29.25 in,0.0 in,Fair
5,6:53 AM,46 °F,40 °F,79 %,CALM,0 mph,0 mph,29.28 in,0.0 in,Fair
6,7:53 AM,44 °F,39 °F,82 %,CALM,0 mph,0 mph,29.29 in,0.0 in,Fair
7,8:53 AM,49 °F,40 °F,71 %,CALM,0 mph,0 mph,29.30 in,0.0 in,Fair
8,9:53 AM,52 °F,43 °F,71 %,CALM,0 mph,0 mph,29.32 in,0.0 in,Partly Cloudy
9,10:53 AM,57 °F,46 °F,67 %,CALM,0 mph,0 mph,29.33 in,0.0 in,Partly Cloudy
10,11:53 AM,61 °F,45 °F,56 %,VAR,3 mph,0 mph,29.33 in,0.0 in,Mostly Cloudy
11,12:53 PM,65 °F,45 °F,48 %,SSE,3 mph,0 mph,29.29 in,0.0 in,Mostly Cloudy
12,1:53 PM,67 °F,43 °F,42 %,VAR,5 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
13,2:53 PM,66 °F,49 °F,54 %,SSE,7 mph,0 mph,29.25 in,0.0 in,Partly Cloudy
14,3:53 PM,65 °F,52 °F,63 %,SE,5 mph,0 mph,29.24 in,0.0 in,Cloudy
15,4:53 PM,63 °F,54 °F,72 %,S,6 mph,0 mph,29.25 in,0.0 in,Haze
16,5:53 PM,60 °F,53 °F,78 %,S,6 mph,0 mph,29.26 in,0.0 in,Haze
17,6:53 PM,58 °F,52 °F,81 %,VAR,3 mph,0 mph,29.27 in,0.0 in,Haze
18,7:53 PM,57 °F,52 °F,83 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Mostly Cloudy
19,8:53 PM,55 °F,52 °F,89 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Fair
20,9:53 PM,54 °F,51 °F,90 %,SW,3 mph,0 mph,29.27 in,0.0 in,Fair
21,10:53 PM,52 °F,50 °F,93 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
22,11:53 PM,53 °F,51 °F,93 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Partly Cloudy
23,12:53 AM,50 °F,48 °F,93 %,CALM,0 mph,0 mph,29.27 in,0.0 in,Partly Cloudy
621,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24,Month 12 Day 24
0,1:53 AM,50 °F,48 °F,93 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fair
1,2:39 AM,49 °F,48 °F,97 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fog
2,2:40 AM,49 °F,49 °F,100 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fog
3,2:53 AM,48 °F,48 °F,100 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fog
4,3:00 AM,47 °F,47 °F,100 %,SSE,3 mph,0 mph,29.26 in,0.0 in,Fog
5,3:08 AM,47 °F,47 °F,100 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fog
6,3:29 AM,47 °F,47 °F,100 %,CALM,0 mph,0 mph,29.26 in,0.0 in,Fog
7,3:53 AM,48 °F,48 °F,100 %,CALM,0 mph,0 mph,29.25 in,0.0 in,Fog
8,4:53 AM,47 °F,47 °F,100 %,CALM,0 mph,0 mph,29.24 in,0.0 in,Fog
9,5:53 AM,45 °F,45 °F,100 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Fog
10,6:02 AM,45 °F,43 °F,93 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Fog
11,6:29 AM,44 °F,30 °F,58 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Haze
12,6:34 AM,44 °F,30 °F,58 %,CALM,0 mph,0 mph,29.23 in,0.0 in,Haze
13,6:53 AM,44 °F,31 °F,60 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Haze
14,7:10 AM,44 °F,31 °F,60 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Haze
15,7:53 AM,45 °F,31 °F,58 %,CALM,0 mph,0 mph,29.21 in,0.0 in,Partly Cloudy
16,8:53 AM,46 °F,31 °F,56 %,NW,3 mph,0 mph,29.23 in,0.0 in,Fair
17,9:53 AM,51 °F,30 °F,44 %,CALM,0 mph,0 mph,29.22 in,0.0 in,Partly Cloudy
18,10:53 AM,58 °F,31 °F,36 %,ESE,3 mph,0 mph,29.24 in,0.0 in,Partly Cloudy
19,11:53 AM,62 °F,30 °F,30 %,SSE,5 mph,0 mph,29.20 in,0.0 in,Haze
20,12:53 PM,65 °F,30 °F,27 %,VAR,6 mph,0 mph,29.16 in,0.0 in,Fair
21,1:53 PM,66 °F,30 °F,26 %,VAR,6 mph,0 mph,29.12 in,0.0 in,Fair
22,2:53 PM,66 °F,29 °F,25 %,S,9 mph,0 mph,29.11 in,0.0 in,Haze
23,3:53 PM,65 °F,28 °F,25 %,SSE,13 mph,0 mph,29.11 in,0.0 in,Haze
24,4:53 PM,62 °F,27 °F,26 %,SSE,7 mph,0 mph,29.11 in,0.0 in,Haze
25,5:53 PM,59 °F,27 °F,29 %,S,7 mph,0 mph,29.11 in,0.0 in,Haze
26,6:53 PM,56 °F,32 °F,40 %,SSE,6 mph,0 mph,29.10 in,0.0 in,Fair
27,7:53 PM,56 °F,32 °F,40 %,S,7 mph,0 mph,29.10 in,0.0 in,Fair
28,8:22 PM,57 °F,32 °F,39 %,ESE,9 mph,0 mph,29.10 in,0.0 in,Mostly Cloudy
29,8:53 PM,57 °F,31 °F,37 %,ESE,9 mph,0 mph,29.09 in,0.0 in,Cloudy
30,9:53 PM,57 °F,30 °F,36 %,ESE,8 mph,0 mph,29.08 in,0.0 in,Light Rain
31,10:13 PM,57 °F,30 °F,36 %,ESE,8 mph,0 mph,29.08 in,0.0 in,Light Rain
32,10:53 PM,57 °F,32 °F,39 %,ESE,7 mph,0 mph,29.07 in,0.0 in,Cloudy
33,11:53 PM,57 °F,54 °F,89 %,E,10 mph,0 mph,29.05 in,0.0 in,Light Rain
34,12:53 AM,56 °F,54 °F,93 %,SSE,7 mph,0 mph,29.03 in,0.0 in,Cloudy
657,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25,Month 12 Day 25
0,1:24 AM,56 °F,54 °F,93 %,CALM,0 mph,0 mph,29.03 in,0.0 in,Cloudy
1,1:38 AM,56 °F,53 °F,90 %,W,6 mph,0 mph,29.02 in,0.0 in,Mostly Cloudy
2,1:53 AM,56 °F,52 °F,87 %,W,8 mph,0 mph,29.02 in,0.0 in,Mostly Cloudy
3,2:53 AM,55 °F,52 °F,89 %,CALM,0 mph,0 mph,29.02 in,0.0 in,Mostly Cloudy
4,3:53 AM,56 °F,50 °F,80 %,WSW,6 mph,0 mph,29.00 in,0.0 in,Cloudy
5,4:15 AM,55 °F,46 °F,72 %,W,13 mph,20 mph,28.98 in,0.0 in,Mostly Cloudy
6,4:53 AM,53 °F,47 °F,80 %,SW,3 mph,0 mph,28.98 in,0.0 in,Partly Cloudy
7,5:53 AM,53 °F,47 °F,80 %,N,3 mph,0 mph,28.97 in,0.0 in,Mostly Cloudy
8,6:53 AM,53 °F,46 °F,77 %,CALM,0 mph,0 mph,28.98 in,0.0 in,Mostly Cloudy
9,7:53 AM,52 °F,46 °F,80 %,CALM,0 mph,0 mph,28.97 in,0.0 in,Partly Cloudy
10,8:31 AM,51 °F,47 °F,86 %,WNW,3 mph,0 mph,28.98 in,0.0 in,Mostly Cloudy
11,8:53 AM,52 °F,46 °F,80 %,NW,3 mph,0 mph,28.98 in,0.0 in,Partly Cloudy
12,9:53 AM,53 °F,46 °F,77 %,NW,5 mph,0 mph,28.98 in,0.0 in,Fair
13,10:46 AM,57 °F,44 °F,62 %,WNW,10 mph,0 mph,28.98 in,0.0 in,Fair
14,10:53 AM,57 °F,44 °F,62 %,WNW,13 mph,0 mph,28.98 in,0.0 in,Fair
15,11:53 AM,60 °F,39 °F,46 %,NW,13 mph,20 mph,28.95 in,0.0 in,Fair
16,12:53 PM,63 °F,36 °F,37 %,NNW,18 mph,23 mph,28.93 in,0.0 in,Fair
17,1:53 PM,63 °F,37 °F,38 %,WNW,14 mph,21 mph,28.92 in,0.0 in,Fair
18,2:53 PM,63 °F,37 °F,38 %,W,16 mph,26 mph,28.93 in,0.0 in,Partly Cloudy
19,3:15 PM,63 °F,36 °F,37 %,NW,14 mph,23 mph,28.95 in,0.0 in,Partly Cloudy
20,3:53 PM,63 °F,35 °F,35 %,NW,12 mph,20 mph,28.95 in,0.0 in,Fair
21,4:53 PM,60 °F,35 °F,39 %,NNW,14 mph,0 mph,28.98 in,0.0 in,Fair
22,5:53 PM,58 °F,36 °F,44 %,N,17 mph,0 mph,28.98 in,0.0 in,Partly Cloudy
23,6:53 PM,57 °F,33 °F,40 %,NNW,13 mph,0 mph,28.99 in,0.0 in,Fair
24,7:53 PM,54 °F,36 °F,51 %,NNW,16 mph,23 mph,29.00 in,0.0 in,Fair
25,8:53 PM,55 °F,34 °F,45 %,NNW,17 mph,0 mph,29.01 in,0.0 in,Fair
26,9:53 PM,54 °F,35 °F,49 %,WNW,8 mph,0 mph,29.04 in,0.0 in,Fair
27,10:53 PM,54 °F,34 °F,47 %,W,10 mph,0 mph,29.05 in,0.0 in,Fair
28,11:53 PM,55 °F,34 °F,45 %,W,14 mph,0 mph,29.05 in,0.0 in,Fair
29,12:53 AM,54 °F,33 °F,45 %,WNW,3 mph,0 mph,29.07 in,0.0 in,Fair
688,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26,Month 12 Day 26
0,1:53 AM,55 °F,33 °F,43 %,WNW,9 mph,0 mph,29.09 in,0.0 in,Fair
1,2:53 AM,53 °F,34 °F,48 %,NW,8 mph,0 mph,29.12 in,0.0 in,Fair
2,3:53 AM,51 °F,34 °F,52 %,N,10 mph,0 mph,29.12 in,0.0 in,Fair
3,4:53 AM,54 °F,33 °F,45 %,NNW,12 mph,0 mph,29.11 in,0.0 in,Fair
4,5:53 AM,52 °F,33 °F,49 %,NNW,14 mph,0 mph,29.11 in,0.0 in,Fair
5,6:53 AM,53 °F,32 °F,45 %,N,15 mph,0 mph,29.13 in,0.0 in,Fair
6,7:53 AM,53 °F,32 °F,45 %,ENE,3 mph,0 mph,29.16 in,0.0 in,Fair
7,8:53 AM,53 °F,33 °F,47 %,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
8,9:53 AM,57 °F,33 °F,40 %,SE,5 mph,0 mph,29.19 in,0.0 in,Fair
9,10:53 AM,57 °F,36 °F,45 %,E,6 mph,0 mph,29.20 in,0.0 in,Fair
10,11:53 AM,60 °F,32 °F,35 %,ESE,7 mph,0 mph,29.18 in,0.0 in,Fair
11,12:53 PM,61 °F,35 °F,38 %,VAR,3 mph,0 mph,29.16 in,0.0 in,Fair
12,1:53 PM,63 °F,32 °F,31 %,CALM,0 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
13,2:53 PM,65 °F,32 °F,29 %,VAR,3 mph,0 mph,29.14 in,0.0 in,Partly Cloudy
14,3:53 PM,65 °F,35 °F,33 %,ESE,5 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
15,4:53 PM,64 °F,37 °F,37 %,SSW,6 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
16,5:53 PM,60 °F,40 °F,47 %,S,6 mph,0 mph,29.16 in,0.0 in,Cloudy
17,6:53 PM,58 °F,39 °F,49 %,SSE,5 mph,0 mph,29.16 in,0.0 in,Partly Cloudy
18,7:53 PM,55 °F,40 °F,57 %,CALM,0 mph,0 mph,29.16 in,0.0 in,Fair
19,8:53 PM,54 °F,39 °F,57 %,CALM,0 mph,0 mph,29.18 in,0.0 in,Fair
20,9:53 PM,51 °F,38 °F,61 %,N,3 mph,0 mph,29.18 in,0.0 in,Fair
21,10:53 PM,51 °F,37 °F,59 %,N,3 mph,0 mph,29.18 in,0.0 in,Partly Cloudy
22,11:53 PM,49 °F,36 °F,61 %,CALM,0 mph,0 mph,29.17 in,0.0 in,Partly Cloudy
23,12:53 AM,48 °F,35 °F,61 %,W,3 mph,0 mph,29.15 in,0.0 in,Partly Cloudy
713,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27,Month 12 Day 27
0,1:53 AM,46 °F,33 °F,61 %,NNE,3 mph,0 mph,29.15 in,0.0 in,Fair
1,2:53 AM,46 °F,37 °F,71 %,CALM,0 mph,0 mph,29.14 in,0.0 in,Fair
2,3:53 AM,44 °F,32 °F,63 %,NW,7 mph,0 mph,29.13 in,0.0 in,Partly Cloudy
3,4:53 AM,44 °F,31 °F,60 %,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
4,5:53 AM,43 °F,33 °F,68 %,SW,3 mph,0 mph,29.11 in,0.0 in,Partly Cloudy
5,6:53 AM,42 °F,31 °F,65 %,WSW,5 mph,0 mph,29.12 in,0.0 in,Fair
6,7:53 AM,42 °F,33 °F,70 %,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
7,8:53 AM,44 °F,33 °F,65 %,S,5 mph,0 mph,29.11 in,0.0 in,Fair
8,9:53 AM,49 °F,36 °F,61 %,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
9,10:53 AM,54 °F,39 °F,57 %,CALM,0 mph,0 mph,29.12 in,0.0 in,Fair
10,11:53 AM,57 °F,43 °F,59 %,CALM,0 mph,0 mph,29.09 in,0.0 in,Fair
11,12:53 PM,61 °F,42 °F,50 %,ESE,9 mph,0 mph,29.04 in,0.0 in,Fair
12,1:34 PM,65 °F,22 °F,19 %,N,22 mph,31 mph,29.02 in,0.0 in,Fair / Windy
13,1:53 PM,65 °F,20 °F,18 %,N,26 mph,33 mph,29.01 in,0.0 in,Fair / Windy
14,2:53 PM,62 °F,25 °F,24 %,N,25 mph,32 mph,29.03 in,0.0 in,Fair / Windy
15,3:53 PM,60 °F,28 °F,30 %,NNW,22 mph,0 mph,29.05 in,0.0 in,Fair / Windy
16,4:53 PM,57 °F,28 °F,33 %,NNW,22 mph,36 mph,29.05 in,0.0 in,Fair / Windy
17,5:53 PM,54 °F,28 °F,37 %,NNW,18 mph,26 mph,29.08 in,0.0 in,Partly Cloudy
18,6:53 PM,53 °F,28 °F,38 %,N,21 mph,0 mph,29.08 in,0.0 in,Fair / Windy
19,7:53 PM,52 °F,27 °F,38 %,NNW,15 mph,0 mph,29.11 in,0.0 in,Fair
20,8:53 PM,50 °F,27 °F,41 %,NNW,12 mph,0 mph,29.13 in,0.0 in,Fair
21,9:53 PM,51 °F,24 °F,35 %,N,12 mph,0 mph,29.13 in,0.0 in,Fair
22,10:53 PM,51 °F,22 °F,32 %,NNW,13 mph,0 mph,29.14 in,0.0 in,Fair
23,11:53 PM,51 °F,19 °F,28 %,NNW,20 mph,25 mph,29.14 in,0.0 in,Fair
24,12:53 AM,52 °F,12 °F,20 %,N,17 mph,0 mph,29.15 in,0.0 in,Fair
739,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28,Month 12 Day 28
0,1:53 AM,51 °F,15 °F,24 %,N,12 mph,0 mph,29.17 in,0.0 in,Fair
1,2:53 AM,51 °F,14 °F,23 %,NNE,17 mph,24 mph,29.17 in,0.0 in,Fair
2,3:53 AM,51 °F,11 °F,20 %,WNW,7 mph,16 mph,29.18 in,0.0 in,Fair
3,4:53 AM,51 °F,12 °F,21 %,VAR,3 mph,0 mph,29.17 in,0.0 in,Fair
4,5:53 AM,52 °F,9 °F,18 %,NNE,13 mph,21 mph,29.18 in,0.0 in,Fair
